,file,text
625,files_original/AUD-20230630-WA0001.opus," Daqui a pouco eu vou chegar com uma Kombi com 8, puta! A mais novinha vai ser a Kombi"
626,files_original/AUD-20201212-WA0013.m4a, E aí cabeça boa noite é o fita e olha só a polícia pegou a moto do meu enteado tá ligado e essa moto aí tá no nome de um cara que o cara já morreu aí olha só para tirar essa moto aí no guincho tem que ser o cara que já morreu ou se eu emplacar ela chegar com o documento aí eu consigo tirar o que que tu me diz aí
627,files_original/AUD-20220805-WA0009.opus," Alô, Culeitão!"
628,files_original/AUD-20201006-WA0060.opus," Então, parabéns, então, Pia. Quantos anos felizes. Saúde e muito feliz, né, Pia. Muitos anos de paz. Muito, bastante de vida, Pia, e saúde."
629,files_original/AUD-20220419-WA0012.opus, ...
630,files_original/AUD-20200825-WA0021.opus," Churrasqueimo, churrasqueimo agora de pouco aí. Comi uma arcátora de um galo, eu tinha um frangão aí, tava pintote, eu cruzei um galo velho com uma investrua, ou secar a cula. Não é mentira, eu não gosto de mentira. Deu 27,6 kg o frango, Daí dá para uns mais de 20 dias, bem mais. Ele quase fecha, só que está vindo muita gente aí para experimentar a carne do bicho. Não vai fechar o mês, você carcula. 27,6 kg do frangão. E não é mentira, é só perguntar ao povo. Aí vai passar do mês a carne do bicho, velho. Uau, frango, velho."
631,files_original/AUD-20211026-WA0038.opus," Então, quinta, tu me pega lá na sadia que eu vou te dar, pra tu parar de me incomodar, tá bom?"
632,files_original/AUD-20220224-WA0004.mp3," Tá achando que eu tô brincando contigo, rampa? Tá? Tá achando que eu tô brincando contigo? Filha de uma puta. Tá? Espere só. Espere só nós se achar. Ou eu saber onde é que tu tá, rampa. Ou onde é que teu caminhão tá. Tá? Espere só pra tu ver. Eu vou te buscar lá em Maravilha. Lá em Maravilha eu vou te buscar. Tu e o Bodão. Tu e o Bodão. Eu vou pegar, descobrir o número do Bodão aqui. E vou avisar ele também. Tá? Podem ir na delegacia, podem fazer o que vocês dois quiserem fazer Mas vão morrer os dois Tu escutou? Os dois vão morrer, rampa Tu e ele E o Dudu, se ele botar os pés no sul Que ele estiver em Concórdia, vai para o chumbo também Pagar um na cadeia Ou pagar três, a pena é a mesma É a mesma coisa Eu vou matar os três se for preciso Não bota os pés na minha frente que vão engolir chumbo Os três Eu vou atrás de ti no inferno, rampa No inferno eu vou atrás de tu eu achei que tu era meu amigo, nós fizemos brincadeira no grupo, mas não, eu te falei ontem, me chama de viado, me chama de qualquer coisa, faz parte da brincadeira, mas não pude apertar salame, tá? tu viu que eu já não gostei no primeiro dia e tu insistiu, né? aí quando eu fui te pedindo uma boa, aí que tu fez sacanagem para mim, tá? E essa montagem que vocês fizeram aí, ó, essa tá bem guardada, já tá até em e-mail essa montagem aí, ó, tá? E se tu não tem medo de mim, muito menos eu de tirampa e nem do Bodong e nem do Dudu. Mas guarda bem as palavras que eu te falei. Reza pra nós não se encontrar na estrada que eu vou te dar um tiro na cabeça. Jogar no grupo, a conversa de novo, eu saio do grupo. Eu saio do grupo e bloqueio, deleto até o WhatsApp daí. Não gosta que me chama de cu de apertar salame. Chama tuas negas de cu de apertar salame aí. Ou tu que gosta de apertar salame, vai saber. Agora não me chama mais eu de cu de apertar salame. Pela nossa amizade, pare, rapaz. Pare, pare. Pela nossa amizade, não chame mais."
633,files_original/AUD-20210408-WA0043.opus," Gente, um abraço para o pessoal aí, os frequentadores dos bares, olha, eu tenho uma denúncia grave para fazer, e o pessoal conseguir foto, conseguir vídeo, mande para a gente e vamos ajudar a divulgar isso aí, não é por nada, mas esses donos de bar aí, desculpe, mas está complicado, porque quando teve o decreto até as seis da tarde, nós cumprimos, fizemos certinho, tudo. Agora vocês não vão acreditar, gente, agora que o decreto é até as dez da noite, para os bares ficarem abertos, Tem bar que oito e pouco já está fechando Eu passei ontem, eu flagrei uns três bar Vou postar as fotos, vídeo aqui Oito e pouquinho fechado já Onde é que está o prefeito, a cidade, uma guarda municipal Para não ir verificar isso aqui, não fazer uma fiscalização Nós cumprimos quando era para ser até as seis Agora os donos de bar estão fechando, oito e pouco, nove horas Tem que multar se os donos de bar que não ficam até as dez Se é até as dez, é até as dez, decreto é decreto Tem que ser cumprido Espero que me entendam aí, o pessoal ajude e quem vê um bar fechando antes das 10, tire foto, mande para nós, vamos ter que denunciar. Infelizmente não dá para aguentar mais."
634,files_original/AUD-20210605-WA0008.opus," Não vou te dar gudã, já te falei seus tepôs, tu é muito pequenininho pra fumar, tá aqui? Gudazinho! Não vou te dar gudã, seus tepôs. Quero gudã! Não vou te dar gudã! Quero gudã! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! Gudazinho! E aí"
635,files_original/AUD-20231002-WA0024.opus," Mas traga três balas e cinco gramas de pó, homem!"
636,files_original/AUD-20200918-WA0086.opus," Boa tarde rapaziada, que Deus abençoe a todos Estou vendendo dois Sony de ouvido JBL Para Cearense Se alguém tiver interesse aí, fala comigo no PV Vou mandar as fotos, valeu?"
637,files_original/AUD-20200113-WA0019.opus," Meu Deus! E essa semana que não acaba, né?"
638,files_original/AUD-20200720-WA0066.opus," De áudio, o que gostou do gostosão aí? O que gostou do gostoso?"
639,files_original/AUD-20190726-WA0030.opus," Seu pai foi comprar frango ontem lá no Seu João Veio toda a leca, um monte de pacote de franguinho Chegou aqui sambiquira, nós não sabíamos que cu de frango agora chama sambiquira não Mas ele está o arara, você já viu o pacote de cu?"
640,files_original/AUD-20200703-WA0009.mp3," Bom dia aí de 0 a 100, pra não esquecer de ninguém, um aperto de mão com alicate e pressão, um abraço com o cabiá, show!"
641,files_original/AUD-20240507-WA0034.opus," Olá Juliana, tudo bem? Eu sou moradora do Sunrise Towers, acredito que vocês sejam os representantes aqui do condomínio, né? Eu tô fazendo uma campanha de doação aqui pro Rio Grande do Sul e tô recebendo um material de doação no meu apartamento, o 102A, aqui do Sunrise Towers. Se você puder repassar isso no grupo dos moradores, caso alguns não tenham a possibilidade de ir lá entregar nos pontos de doação Eu mesmo estou organizando junto à faculdade um local para encaminhar os produtos e posso fazer essa transferência dos produtos Se você puder, por favor, mandar essa mensagem no grupo para que as pessoas saibam A gente não tem um outro grupo comunitário, se não aquele que vocês criaram Então já iria ser de grande ajuda Obrigado."
642,files_original/AUD-20221221-WA0016.opus," Não adianta você fazer feitiço para mim, para que o Espírito Santo me revele tudo o que você está fazendo. E o meu Deus que está comigo faz quebrar teus diabos pelo meio, porque o meu Deus que está comigo tem muito poder para quebrar teus diabos pelo meio."
643,files_original/AUD-20201119-WA0030.opus," Louco, quem que dá o boga?"
644,files_original/AUD-20220419-WA0017.opus, E aí
645,files_original/AUD-20210130-WA0024.opus," Beleza Vitão Seguinte Só o Dico ligou que ele não vai Deu uma dor de barriga no velho Comeu um sono de noite E tá passando mal O velho lá, tá só em caganeira E não vai poder ir hoje Mas eu e o Pico Pico vamos lá Firme, vamos lá, vamos ser campeão"
646,files_original/AUD-20210612-WA0016.opus," E atenda essa merda seu pão no cu, viado do caralho!"
647,files_original/AUD-20211002-WA0017.opus, O to siya gana ii loob ko
648,files_original/AUD-20210105-WA0007.opus," Mas esse é o resumo mais resumido do mundo, tá ligado? Tem muita outra fita"
649,files_original/AUD-20211124-WA0022.opus," Tem que ligar ela Aí tu passa graxa no cu E senta em cima do cider ali E acelera, já lubrifica"
650,files_original/AUD-20220916-WA0013.opus," Oi, não é pesada? Esse pessoal aí Esse casalzinho, na verdade É o que matou o Uber Aí depois que mataram ele Roubaram dinheiro Coisa arada Foram lá nos Andoná Em Piraberaba Ainda passaram o cartão do cara Pelas imagens do posto E não tem como dizer que não é eles, né? Diz que os dois já estão detidos Tomar que fiquem por lá um bom tempo"
651,files_original/AUD-20220301-WA0029.opus," frango, então, como eu tava te falando negócio ali da Ucrânia, cara, surgiu uma vaga aí, cara, acho que é um negócio bom pra nós dois, cara, é melhor do que ir pra esse Marçoado Serrali dos Sertões, cara, negócio simples, não passamos calor lá, tá um frio desgraçado, levamos uma jaqueta, né, cara, pra nós ir pra Ucrânia só pra nós trocar lâmpada, só lâmpadazinha dos canhão, daqueles, daqueles, é, lança-mísseis, ou daquelas coisas. E não precisa ter muita luz, pode ser pouca luz, pros cara, pros adversário não ver nós lá, não ver nós, sabe, cara? Tô tentando achar uma seguradora, sabe? Que assegure nós, porque sim, nós não podemos ir lá sem segura, né, cara? E eu tô pensando em levar o Adir, cara. Porque o Adir pode ir de comissão de frente, sabe? Ele vai vendo, se tem bomba, vai explodindo. E ele vai na frente e nós já mandamos uma mensagem, tipo assim, pros pros russos. Ó, putz, o negócio é o seguinte. Você tá vendo? Nós estamos mandando esse cara aí. Dê uma olhada como nós estamos nervosos. Olha na cara dele. Pior que isso, nós não vamos ficar. E tem outra coisa. Eu tenho certeza que vocês vão ficar pior que esse cara que tá indo aí na frente a hora que nós nos encontrar na rua aí. Entendeu? O Adir, ele pode consertar ali um não sei se conserta muita coisa, um motorzinho, né? Desentortar aqueles Canhão que entortam, entendeu? E nós dois só vamos pra trocar lâmpada mesmo Bem tranquilo Só que ainda agora há pouco o Putin me ligou E disse pra mim não ir pra lá Pra mim Pegar pra nós ir pra Rússia Que nós vamos ganhar mais E pelo menos nós não vamos levar tiro Porque ali nós estamos com Com o poder bélico A nosso favor, entendeu? Então eu quero uma sugestão tua O que você acha? Pra que lado nós vamos? levamos só uns estrobo umas lamas no H4 H11, umas pingão porta fusível, um relé auxiliar uma caixinha acredito uma maletinha só com alicatecorte, também não vai ser muito complicado beleza? dá para a sugestão aí"
652,files_original/AUD-20210828-WA0000.opus," estamos no bar, estamos no bar feliz da vida adianta trabalhar para não aproveitar?"
653,files_original/AUD-20190725-WA0037.opus," Olha o caboclo do mato, o caipirão, que não sai para a cidade. Quase fui preso de novo. Mas na cidade catarinense, São Bento do Sul, tem uma fábrica, uma fábrica, tem uma loja muito grande ali, atrás de Avão. Vamos lá assistir um cinema, diz que é um cinema real, o atalho de rei leão. He, eu não quero ser com rei leão, he, he, deu feio o cinema lá. Entramos dentro daquela troça, entupido de gente, criançada, gente do meio, gente mais de idade, tudo sentado e eu com a praça raiada e o povo já tava ficando louco. E eu dizia, aí foi, aí foi pra cá. E tinha que apanhar um óculos e eu apanhei aquele óculos no Artur, um dos meus olhos ali, parece que a gente tava dentro daquele troço. E olhãozão já arrumou, mas era leão de verdade. Arrumou, deu um certo pra cima, eu achei que pulou ne mim. Eu di um sarto pra cima e bradei, ai veio o leão e sartei pra cima e cai por cima das crianças, tinha um senhor e foi só grito de gente, se amontoaram tudo e sartei porta fora e escapou o leão, escapou o leão. e grito de criança e grito de gente e os funcionários correram tudo para fora. Tinha uma milha de pessoas dentro daquela loja, correram tudo para fora. E os seguranças avançaram e falaram, o senhor está louco? Assustaram as crianças e o Bradesco, capolhão, capolhão. Eu olhei, deu um tumor de gente lá fora e caras se arrancando e já um se batendo. Chegou a polícia que me prendeu de novo, eu olhei e tá rei leão, não quero ser com cinema, quase fui preso na mesma semana, na hora dos bichos. A galinha me tocou na cadeia, agora tá rei leão, mas eu assisti filme de cinema com Com óculos escuros, já tava escuro, põe óculos escuros, cara seco, tá meio leão. Eu uso oliva."
654,files_original/AUD-20221023-WA0001.opus," Boa tarde seus pelasacos sem valor, seus boca de pulga. Eu estou fazendo uma propaganda do açougueiro, o açougueiro pornô Tamanini. Lá nos outros açougues você só acha orelha de calinha assim, de porco, ali tem picanha. Coisa boa na praça. Esse é o fornecedor dos pornôs. Um abraço."
655,files_original/AUD-20200609-WA0059.opus, não 55 não sem reais eu vou seguir buscar e depois por 100 reais 55 não
656,files_original/AUD-20220126-WA0026.opus," 150 graus hoje. O corpo do pião não resiste, não resiste. Eu estava roçando noçor ali, cedo, de roçadeira, agora depois da morte foi-se. E umas horas eu estava roteirando. Eu até achei que era uma nuvem, e daqui a pouco é o chovo. É o chovo! Você carrega a couve, olha para lá, lá, lá, encharca, encharca. Se você coxar, eu dou 25 litros d'água. Parei, parei, chega. Alô, pô."
657,files_original/AUD-20210927-WA0015.opus," Não, pai, eu tava falando da funerária ali, cara. Tava eu e o Vardinei ali, o tio dele, tinha uma funerária em Joinville. Aquela funerária muito nossa. A turma morria, quem tentava ganhar um dinheirinho era nós, né? Rapaz. E ele pediu pra nós, nós tava parado, né, cara? Eu trabalhava na roça ali, cortando calipo e coisa rada. O Vardinei era pintor, tava sem serviço. E tinha fundido o motor dessa belina, que era a funerária do tio dele ali. E tava em Araranguá, ele pediu pra nós arrumar uma carona em Araranguá, pegar essa funerária e dali acho que era em Torres Osório, buscar um morto ali pra levar pro Aririú, ali na Palhoça no meio daqueles interiores ali, cara e na volta inventemos de pegar esse esse bendito quando nós estamos vindo, imagina, ele deixou mil real ali, mandou na conta do Vardinei pra nós ir lá e voltar pra despesa, ia dar mais mil real de cada ele cobrou 15 conto pra fazer esse translado ali, na época eu ia morrer, dava dinheiro e a paz e fome quando chegamos ali no Sombrio, isso era um sábado de noite naquele tio Juca, tinha um bailão, nós já inventemos de entrar pra dentro, cara, não podia se ajuntar por causa disso só dava cagada. Inventamos, o que nós fizemos? Paremos um pouquinho do bairro, arrancamos o morto do caixão, pegamos a fita crepe, aquela que tinha para arrumar as flores e coisas ali, colhemos a mão do bicho no volante ali, fomos bem devagarzinho, o Vardinei dirigindo no cantinho ali, acelerando devagarzinho o morto no banco do motorista, e paramos na frente do bairro, deixamos o vidro aberto, botamos o cigarro na boca do morto para dizer o que? Se a turma olhar ali para roubar o carro, não vai, né? O cara está ali dentro. Aí tiramos o paletó do morto, estava frio pra caralho, vesti o paletó do morto ali, que eu tinha esquecido o meu. E nós tudo de terno e coisa, entramos para dentro desse bairro, mas nós já tínhamos tomado uma cachaçada um dia antes. E eu peguei e, rapaz, tomei uma água, o que é que é a minha ideia? O Vardinei estava lá entertido, dançando com a veia arada. Eu digo, rapaz, aproveitar que o morto não está ali, que ele cachou a fofinha, vou entrar ali e vou tirar um soninho, mas vou deixar a tampa do lado. Porque o Vardinei, para arrumar uma confusão, parecia que eu estava adivinhando, para arrumar uma confusão. E fechar a tampa do caixão comigo dentro e mandar o morto tocar viagem, não vai sair do lugar. Deixar a tampa do ladinho. Mas aquilo ali foi só terminar de pensar Eu deitei ele que eu dormi um soninho Mais ou menos uma meia hora Já vi o pau fechando E a turma já vieram O Vardinei chegou a voar com tudo na porta do carona Ficou só com as pernas de fora batendo na turma E o resto já vieram O primeiro que apanhou já foi o morto Levou uma bufetada na boca ali Abriram a porta, jogaram pro chão Deram mais uma porrada nos olhos Mais um chute na boca Mulherada gritando Ele tá desmaiado, Pano Ele tá desmaiado Imagina, vai estar desmaiado Já tava morto Rapaz, e naquele vucu-vucu que balança esse carro todo e o Vardinei não gritei, eu me levantei. Eu me levantei, era que eu saí de dentro ali, que eu desartei do caixão para fora, que viram que era um caixão, o cara tomando água mineral, já disse, que diabo que é isso aí? O cara não pode dormir um soninho, eu estou com a sede do demônio, paz. Mas isso até o conjunto tinha parado de tocar, que a briga começou lá dentro. A hora que viram que eu saí do caixão, que eu peguei a água ali, que eu estava tomando, meu amigo. Quem estava fora do salão, queria entrar, era que escutar lá dentro, quem estava dentro, queria sair, começou o rebuliço, eles mesmos, né, cara? Aquilo pro outro lado da BR passou uns 10 Os carros eram só buzina pra não atropelar Pra trás do salão tinha uma cerca Se botaram tudo no meio daquela cerca Se lanharam tudo Eu disse, Vardinei, vamos correr O Vardinei embarcou naquele mesmo jeito Que ele veio com o morto no volante e aceleremos Aí paramos naquele trevão ali do sombrio Chegamos ali pra botar esse morto depressa Pra ninguém vir atrás de nós Ajeitamos e nada, pai, fundamos pro chão Pelo cu da casta, rasgamos a casta do morto Tudo já ficou pelado E viemos o bicho de bruxo ali Aí eu digo, agora, vamos ter que fechar o caixão Pra deixar a cara pelo menos aparecendo O Vardinense chegou a dar uma torcida no pescoço Foi igual quebrar um sarrafo daquele pino Quebrou o pescoço do finado E virou a cara pra cima ali E fechamos esse caixão correndo E fomos Quando chegamos lá pra entregar no velório E nós dizendo pra não abrir O Vardinense já ficou na belina Já ficou na belina E eu lá dizendo pra não mexer Eles pediram pra não abrir o caixão Porque a gente disse Não, mas não tem doença ruim, me abre isso aí Eu já fui chegando pra trás, pra porta Chegando pra trás, pra porta Daqui a pouca hora que abriram mesmo Que viram que o bicho tava pelado da parte de baixo Virado ao contrário, pescoço com a cara pra frente Parecia aquela menina do filme Desorcista Rapaz, a véia só deu um grito Ih, ih, ih Que que fizeram com minha marida, rapaz Ali eu já peguei descendo O Vardinei vinha subindo Que que deu? Se corre também que deu merda Entramos pra dentro daquela belina, cara E se botemos pra Tubarão Abandonamos o posto do presidente Liguemos pro tio dele e vim buscar ali e sumimos no mapa O tio dele acho que até hoje quer matar nós Por causa dessa arte que nós fizemos ali, cara Tu é louco, nós fazíamos coisa do arco da velha mesmo"
658,files_original/AUD-20210606-WA0020.opus," Meu Deus Victor, minha vontade era te bater, brincadeira. Cara, você estava muito chato ontem, meu Deus, o que você fez? Mas tudo certo, até umas horas estava engraçado, depois estava enchendo o saco. Eu não dei muita bola porque eu estava trabalhando, se não atrapalhou estava tudo certo. Eu marquei pra você, se não achou tua carteira, depois você esqueceu o celular aqui. Cara, sério. Eu nunca vi você desse jeito. O pessoal tá nervosado de você aqui agora. Mas 100%. Vamos pra cima, assim que é legal. Daqui a pouco estamos no Zebrão. Venha no escritório. Tchau."
659,files_original/AUD-20210906-WA0000.m4a," Bom dia família, bom dia galera. Só nível de informação, passando para todos os senhores, e peço que assim que essa mensagem for passada, vocês passem para amigos, familiares e conhecidos, para ninguém ser pego de calça curta. Pois bem, para quem não sabe, a maioria sabe, sou militar, certo? Das Forças Armadas, servi o Exército de 2 anos pela Sununga, sou policial militar. Nós já estamos em alerta vermelho Tá? Pra quem não sabe o que é alerta vermelho É estado eminente de guerra Dia 7 de setembro, dia da independência do Brasil Vai ter uma manifestação gigante Em todo o país Pra acabar com o comunismo nas nossas terras Porque a China tá entrando com tudo E se a gente bobear vamos ser escravo de chineses Então De antemão, já vou avisando Pra todos já se precaver De que forma Quem tem parentes ou vocês mesmos que tomam remédios controlados pressão, diabetes pressão alta e outras doenças se previnam, compram remédio estoque remédio estoque em alimentos dia 7, dia 6 pro dia 7, meia noite e 1 do dia 7 os caminhoneiros vão parar em todo o Brasil o que vai acontecer Dentro de 72 horas Vai passar carro, ônibus Caminhões Que carregam animais Galinha, porcos e gado E ração animal Depois de 72 horas Não vai passar Mais nada Nada, a não ser ambulância Viatura de polícia E viatura de bombeiro Então, já avisando De antemão, se previnam Comprem um pouco mais De comida Comprem mais remédio Quem usa Porque vai faltar E quem tiver vai vender o preço lá em cima Vai enfiar a faca Então vamos nos prevenir Porque nós estamos numa guerra galera A coisa apertou A hora é agora Se não for agora vamos ser escravo de chineses Que Deus abençoe a todos União e força e vamos nos precaver Fiquem com Deus, bom dia"
660,files_original/AUD-20220722-WA0042.mp3, Bahia
661,files_original/AUD-20201115-WA0032.opus," Aqui no Rodolfo Berge tá feia a situação, nós estamos quase caindo de fome, já não chegou ainda."
662,files_original/AUD-20230714-WA0011.opus, אוסט איאס אוטש אוקן כפא זיון קוקל דה שאיזן טעון פרווידן סיון אין דו אייו דא אוסט אולט.
663,files_original/AUD-20200417-WA0044.opus, Chacabra gelada!
664,files_original/AUD-20240621-WA0022.mp3," Toma, toma Aquí un balón va a comenzar Toma de un balón y ahora va a insistir Porque su amigo goza Su amigo goza Porque su amigo goza Tú lo vas a querer llevar Porque su amigo goza Porque está muy bonita ¡Suscríbete al canal!"
665,files_original/AUD-20200620-WA0005.opus," Uma vez, há muito tempo atrás, eu era jesuatão, andava um caboclo pelas casas fazendo tal de arrescenciamento, era uma pergunta errada, barbadeira, e chegou lá em casa. Ele perguntou o nome O pai contou Quantos filhos, seu Antônio? O pai meio gago Eu tenho quatro Não Quarenta Não, também não Quase três Ah, não, mas só vale Ah, não, beleza Dois, então o senhor só tem quatro na casa Beleza Casa própria? O pai disse, não é alugado? Também não, o pai disse que não é casa claro que é é meia água, é meia casa meu Deus e o pai disse cavalo? o pai já respondeu, burro? o homem disse, não perguntei quantos cavalos, parece nenhum mas eu vi ali, não, é uma égua ah, é um cavalo é um burro, ah não, é uma égua e um burro na beleza, marcou ali. Porco? O pai falou, meio. Suema, como é que meio, porco? É que eu engordo de meias. O homem falou, ah, meu Deus. Vaca de leite? O pai falou, cabrita. Cachorro? O pai disse, hoje ou amanhã? Deu a minha, porque hoje ou amanhã, hoje tem o 14, mas estou com 4 cadelas ali, nos dias devíamos com cachorrinho, pode ir para uns 30. Ele disse, não, só conta os 14, então, é hoje mesmo, não precisa contar os outros já. O senhor estudou? Estudei. Quantos anos? Até que certo, 11 anos. Ah tá, então o senhor é formado? Até que se é estudou no primeiro ano lá, atrasado. Ele disse, sim, pra monta. Pranta, o paiz, planta. Bastante, perto de três arqueiras. Não, então o senhor planta bastante. Isso não é meio litro, é só de a par de três arqueiras de terra de um outro homem aí. O homem já estava com o saco cheio, com aquela tosse ali. Daí ele disse, o senhor vê televisão? Eu disse, vejo. Assista alguma coisa? Ele disse, não, não temo luz, só tenho só televisão. Eu ganhei num parente. Daí o homem meio esquentoso, disse, afinal de contas, o que o senhor pensa do futuro? O senhor tem algum sonho? Ele disse, tenho. Ele disse, o que é? E aí quando a raca brava correu atrás de mim essa madrugada, disse, ah, não, o senhor abandonou, até logo. Pegou-me assim, bora. Não deu nada, o tardeiro. Ancense. Eu usou livro. Eu, pai, homem desgraçado, inteligente."
666,files_original/AUD-20210604-WA0025.opus, E aí pessoal boa tarde agora são 18 horas Curitiba São Bento tráfico tudo normal tá
667,files_original/AUD-20210326-WA0012.opus, TEMO BOTEL NO MEU BADRÃO!
668,files_original/AUD-20230511-WA0014.mp3," Senhores e senhores do Brasil e UFC fans, assistindo ao mundo, live da Arena HSBC em Rio de Janeiro, Brasil. Equipe Os Rocha. Equipe Os Rocha. Pato Branco, Paraná. Time! Time! Time! Vou dar 3 segundos pra você ir embora 1, 2, 3 Então toma a pancada Amém! Amém! Amém! Decide, 8 da porta, mil graus Equipe Osmo Rocha A evolução do som automático Teste suba resistência Captiva do Kiko Gol G5 do Marcinho E Eco Esporte do Bulgrão Aqui toca forte, pura porrada Sinta nosso som e toma, taca papagaio Bancada Equipe Os Rocha Equipe Os Rocha Pato Branco Paraná Aqui tem a qualidade que você procurava Equipe Os Rocha Tem qualidade"
669,files_original/AUD-20200225-WA0115.opus," Tá parado, ninguém conversou hoje. Acho que estão pulando o carnaval."
670,files_original/AUD-20190426-WA0019.opus," E aí Eric, beleza? Viu? Precisava você ver com você, já que você é um cara mais vivido aí na região do oeste, cara. Uma benzedeira pra me ajudar, pia. Fala com a tua mãe, cara. Pra limpar as tripas, cara. Tirar o ar da cabeça, amarelão, preto, essas coisas aradas aí, entendeu? Tô meio fora da rotação da terra já, cara. Não consigo mais acompanhar as coisas, pia. Muito WhatsApp, Tinder, Badu, coisas aradas, pia. Trans, é... Fernando Machado, é... Nova York, Turquia, pia. Tudo, tudo junto, cara. Tá tudo dando um nó, velho Precisa de uma benzedeira aí pra dar uma limpada no sistema, entendeu? Ou alguém que mexe aí com contatos alienígenas Esse negócio aí Física quântica, nanotecnologia Eu acho que eu tô chipado, velho Eu ouvi falar que eu tô com dois chips embaixo da espátula, cara Por isso que tá me doendo as costas direto, direto, cara Beleza, Eric? Um abraço, se tiver virada de ano aí, meio aluxado aí, perdido Aí apareça, cara, na casa do águia Tá? Mas me arruma a benzedeira antes, cara Senão tá feio o negócio pra mim, cara Tá foda, cara Beleza? Adeus"
671,files_original/AUD-20220802-WA0024.m4a, Música
672,files_original/AUD-20200416-WA0023.opus, Chega pra gelada!
673,files_original/AUD-20201015-WA0047.opus," O pior que essa daí que fez escândalo lá, tá ligado? No 23 e quebrou cortina e tudo mais Daí depois eu voltei com ela lá, que eu falei que eles não queriam deixar entrar Depois eles deixaram entrar, daí quando nós entramos pra dentro Foi no mesmo quarto que eu fui com a outra lá, que eu espanquei Daí essa falava bem assim Amor, por que amor? Você veio trazer outra aqui no nosso ninho de amor No nosso cantinho de amor Você sabe, amor, que eu te amo Que esse cantinho aqui é só nosso, amor Por que você trouxe outra aqui? E eu dava risada, cara Eu falei, mas é troncha mesmo Eu trago mais de mil mulheres aqui Ela vem falar que é só nosso cantinho de amor Iludida"
674,files_original/AUD-20200827-WA0051.opus," Denuncia na polícia, quenga, vai pro inferno que é maco de lá."
675,files_original/AUD-20191127-WA0008.opus," Oi meu anjo, bom dia, tudo bem? Como é que está você? Espero que esteja boa, espero que sim, porque você é uma pessoa linda, que amou meu coração, você é linda. Gostei muito de você, sabia? Se você quiser ser minha namorada, você vai ser, viu? E o seguinte, me conta uma coisa, vamos conversando. O dia 3, onde é que nós nos encontramos Dia 3 de novembro, de dezembro Que daí eu vou no banco pegar os trocos Daí eu reservo 200 reais pra você, pra nós ficar Eu reservo 200 reais pra nós ficar Daí ontem Então não fizemos mais O dia 3 nós fazemos De onde é que nós nos encontramos, dia 3 pra nós Ficar, daí eu reservo 200 reais pra você, tá bom Porque você merece 200 reais, você é muito bonita, muito linda gostosa, você vai ser muito gostosa tá bom? Um abraço e um beijo me dá a resposta, tá bom? Um abraço um beijo, que Deus domine o domingo pra você que você fique o dia inteiro pensando em mim um abraço e um beijo, do Polequim"
676,files_original/AUD-20210318-WA0000.opus," Ai, ai, ai que dor, super, super."
677,files_original/AUD-20200910-WA0040.opus," Готовлю, готовлю, готовлю, готовлю, готовлю, готовлю, готовлю."
678,files_original/AUD-20231213-WA0024.opus," Hello, this is the"
679,files_original/AUD-20201002-WA0003.mp3," Ninguém vai perguntar pra mim se eu preciso de uma cerveja gelada Ninguém fala pra mim, vem aqui ô Vem aqui que eu vou te pagar uma caixinha de gelada, duas caixinhas"
680,files_original/AUD-20210122-WA0012.m4a," Oi, tudo bem? É só aqui do bar da Vila Carli, pareço tomar uma cervejinha, ver as moças. A partir das oito horas estão aqui, até as dez e quinze, até as onze. Até as dez e quinze pode entrar, depois fica até as onze. Eita, né? Por enquanto, até melhorar o horário."
681,files_original/AUD-20221213-WA0012.opus," João, boa tarde, tudo bom? João, o seguinte, a sogra do cara lá, que tá com os aparelhos, ela vai esse final de semana pra lá e vai trazer. Então, esquece tudo que nós combinamos aí, né? Agradece lá teu parceiro que ia passar lá. Ela vai trazer pra nós, vai dar tudo certo daí, ninguém se incomoda, fica tudo na boa. Beleza? Agradece lá e depois eu pago uma cerveja. Abraço, até mais."
682,files_original/AUD-20240412-WA0001.m4a," Rapaz eu não sei vocês mas hoje eu não tô muito bom para beber não viu hoje hoje eu tô ótimo Hoje eu vou dar trabalho, hoje eu vou dar trabalho Hoje é só copão e as piranha jogando rabo Hoje eu vou dar trabalho, hoje eu vou dar trabalho Hoje é só copão e as piranha jogando rabo Hoje eu vou dar trabalho, hoje eu vou dar trabalho Hoje é só copão e as piranha jogando rabo Chegou sexta-feira e eu vou beber muito Chegou sexta-feira e eu vou beber muito Música"
